"name_de";"nummer";"lager_menge_total1";"lagerartikel";"lager_platz1"
"Stehhilfe CAVALLO";"P-SH-CAV.45";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.46";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.47";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.48";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.49";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.5";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.50";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.51";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.52";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.53";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.54";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.55";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.56";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.57";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.58";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.59";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.6";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.60";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.61";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.62";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.63";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.64";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.65";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.66";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.67";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.68";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.69";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.7";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.70";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.71";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.72";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.73";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.74";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.75";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.76";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.77";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.8";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV.9";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"P-SH-CAV_H";"0";"0";"HMW-Lagerplatz1"
"(EINKAUF) Holz für Sattelsitze Hocker";"PM-1001678";"0";"0";"HMW-Lagerplatz1"
"Polsterplatte Ayurveda | crema | Vorführmodell";"PO-AYU-623";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-weiß";"PRIMO";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-düne";"PRIMO.1";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-mandarine";"PRIMO.10";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-weinrot";"PRIMO.11";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-meteor";"PRIMO.2";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-graphit";"PRIMO.3";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-schokolade";"PRIMO.4";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-tiefschwarz";"PRIMO.5";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-sonne";"PRIMO.6";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-gras";"PRIMO.7";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-azur";"PRIMO.8";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege PRIMO PU-saphir";"PRIMO.9";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Segmente inkl. Radhebesatz PISA-graphit";"PRIO-Oslo-2-rhs-graphit-twintone-NOH";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Segmente inkl. Radhebesatz PU-graphit";"PRIO-Oslo-2-rhs-graphit-twintone-NOH.1";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Segmente inkl. Radhebesatz PU-meteor";"PRIO-Oslo-2-rhs-meteor-twintone-NOH";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Segmente inkl. Radhebesatz PU-graphit";"PRIO-Oslo-2-rhs-pu-graphit-twintone-NOH";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Segm. inkl. Radhebesatz";"PRIO-Oslo-2-rhs-pu-grapht-twintone-NOH";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 4-Segmente inkl. Radhebesatz";"PRIO-Oslo-4-rhs-graphit-twintone-NOH";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 4-Segmente inkl. Radhebesatz";"PRIO-Oslo-4-rhs-graphit-twintone-NOH.1";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 4-Segmente inkl. Radhebesatz";"PRIO-Oslo-4-rhs-graphit-twintone-NOH.2";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 5-Segmente inkl. Radhebesatz und Dachstellung";"PRIO-Oslo-5-rhs-ds-graphit-twintone-MED";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 202 x 80 cm";"Pro_1001348_1";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 202 x 85 cm";"Pro_1001348_2";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349_2";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349_3";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349_4";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349_5";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 80 cm";"Pro_1001349_6";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 85 cm";"Pro_1001350";"0";"0";"HMW-Lagerplatz1"
"202 x 85 cm";"Pro_1001350_1";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 85 cm";"Pro_1001350_2";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 85 cm";"Pro_1001350_3";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 85 cm";"Pro_1001350_4";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 85 cm";"Pro_1001350_5";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine";"Pro_1001352_1";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352_2";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352_3";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352_4";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352_5";"0";"0";"HMW-Lagerplatz1"
"Extra lange Beine (+10 cm Arbeitshöhe)";"Pro_1001352_6";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_1";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_2";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_3";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_4";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_5";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_6";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_7";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001353_8";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungs-garantie";"Pro_1001354_1";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_2";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_3";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_4";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_5";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_6";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_7";"0";"0";"HMW-Lagerplatz1"
"20 Jahre Wartungsgarantie";"Pro_1001354_8";"0";"0";"HMW-Lagerplatz1"
"2 zusätzliche Liegenverbreiterungen";"Pro_1001355_1";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419";"0";"0";"HMW-Lagerplatz1"
"192 x 80 cm";"Pro_1001419_1";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419_2";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419_3";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419_4";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419_5";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 80 cm";"Pro_1001419_6";"0";"0";"HMW-Lagerplatz1"
"Komfortpolsterung 50 mm zweilagig";"Pro_1001420";"0";"0";"HMW-Lagerplatz1"
"Komfort (50mm, 2-lagig, gut tragend)";"Pro_1001420_1";"0";"0";"HMW-Lagerplatz1"
"Komfortpolsterung 50 mm zweilagig";"Pro_1001420_2";"0";"0";"HMW-Lagerplatz1"
"Komfortpolsterung 50 mm zweilagig";"Pro_1001420_3";"0";"0";"HMW-Lagerplatz1"
"Komfortpolsterung 50 mm zweilagig";"Pro_1001420_4";"0";"0";"HMW-Lagerplatz1"
"Komfortpolsterung 50 mm zweilagig";"Pro_1001420_5";"0";"0";"HMW-Lagerplatz1"
"Physiopolsterung 35mm, 2-lagig, mittelfest";"Pro_1001421";"0";"0";"HMW-Lagerplatz1"
"Physiopolsterung 35mm, 2-lagig, mittelfest";"Pro_1001421_2";"0";"0";"HMW-Lagerplatz1"
"Physiopolsterung 35mm, 2-lagig, mittelfest";"Pro_1001421_3";"0";"0";"HMW-Lagerplatz1"
"Physiopolsterung 35mm, 2-lagig, mittelfest";"Pro_1001421_4";"0";"0";"HMW-Lagerplatz1"
"Luxus (60mm, 3-lagig, weich)";"Pro_1001422_1";"0";"0";"HMW-Lagerplatz1"
"Luxuspolsterung 60mm, 3-lagig, weich";"Pro_1001422_2";"0";"0";"HMW-Lagerplatz1"
"Luxuspolsterung 60mm, 3-lagig, weich";"Pro_1001422_3";"0";"0";"HMW-Lagerplatz1"
"Luxuspolsterung 60mm, 3-lagig, weich";"Pro_1001422_4";"0";"0";"HMW-Lagerplatz1"
"Luxuspolsterung 60mm, 3-lagig, weich";"Pro_1001422_5";"0";"0";"HMW-Lagerplatz1"
"Erwärmbare Liegefläche mit drei Heizzonen für Modelle Clap Tzu Pro";"Pro_1001423_1";"0";"0";"HMW-Lagerplatz1"
"Erwärmbare Liegefläche mit drei Heizzonen für Modelle Clap Tzu Pro";"Pro_1001423_2";"0";"0";"HMW-Lagerplatz1"
"Erwärmbare Liegefläche mit drei Heizzonen für Modelle Clap Tzu Pro";"Pro_1001423_4";"0";"0";"HMW-Lagerplatz1"
"Erwärmbare Liegefläche mit drei Heizzonen für Modelle Clap Tzu Pro";"Pro_1001423_5";"0";"0";"HMW-Lagerplatz1"
"Erwärmbare Liegefläche mit drei Heizzonen für Modelle Clap Tzu Pro";"Pro_1001423_6";"0";"0";"HMW-Lagerplatz1"
"Gesichts-ausschnitt";"Pro_1001424_1";"0";"0";"HMW-Lagerplatz1"
"Gesichtsausschnitt (inkl. Polsterkragen und Fülltablette)";"Pro_1001424_2";"0";"0";"HMW-Lagerplatz1"
"Gesichtsausschnitt (inkl. Polsterkragen und Fülltablette)";"Pro_1001424_3";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_1";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_2";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_3";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_4";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_5";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_6";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_7";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen";"Pro_1001425_8";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 65 cm";"Pro_1001428";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 65 cm";"Pro_1001428_2";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 75 cm";"Pro_1001429";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 75 cm";"Pro_1001429_2";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 75 cm";"Pro_1001429_3";"0";"0";"HMW-Lagerplatz1"
"Liegengröße 192 x 75 cm";"Pro_1001429_4";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 90 cm";"Pro_1001433";"0";"0";"HMW-Lagerplatz1"
"Aufpreis Liegengröße 202 x 90 cm";"Pro_1001433_2";"0";"0";"HMW-Lagerplatz1"
"202 x 90 cm";"Pro_1001433_4";"0";"0";"HMW-Lagerplatz1"
"aufgepolsterter Rand";"Pro_1001439_1";"0";"0";"HMW-Lagerplatz1"
"aufgepolsterter Rand";"Pro_1001439_2";"0";"0";"HMW-Lagerplatz1"
"Rutschfeste Standfüße";"Pro_1001441_2";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze Ayurveda (inkl. Polsterplatte mit Ölablaufrinne)";"Pro_300300_1";"0";"0";"HMW-Lagerplatz1"
"Flow MINI Massagepistole | High End Vibrationsmassagegerät | 10mm Hub. 60 Watt Leistung. 4 Massageköpfe. 3 Stunden Akkulaufzeit. Hochwertig produziert. Sehr leicht. Ultra leise. (Neon Blue)";"RH-RF8Z-HQQQ";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Polsterkragen Gesichtshörnchen Massagekissen Classic, marina";"RO-8YJR-JTZX";"0";"0";"HMW-Lagerplatz1"
"Therapieliege STOCKHOLM BASIC 4-Segmente";"S-BASIC4-N";"0";"0";"HMW-Lagerplatz1"
"Mobile Massageliege LINEA Wellness inkl. Luxuspolsterung";"S-LIN-W-WAR";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 4-Segmente | Vorführmodell";"S-oslo-duene-4seg-N";"0";"0";"HMW-Lagerplatz1"
"Untersuchungsliege STOCKHOLM EXAM | Vorführmodell";"S-stock-exam-beige-N";"0";"0";"HMW-Lagerplatz1"
"Schüler Starter Set Basic marina";"S170225.1";"0";"0";"HMW-Lagerplatz1"
"Schonüberzug ölresistent - waschbar, nach Maß genäht | Vorführmoell";"SCH-AYU-S-623";"0";"0";"HMW-Lagerplatz1"
"ECONOMY BASIC SET | mobile Massageliege crema";"SCH-MM-EB";"0";"0";"HMW-Lagerplatz1"
"ECONOMY BASIC SET | mobile Massageliege stone";"SCH-MM-EB.1";"0";"0";"HMW-Lagerplatz1"
"Schonüberzug ölresistent | Vorführmoell Farbe blanco (weiß)";"SCH-S-623";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set crema";"schueler-starter-set";"0";"0";"HMW-Lagerplatz1"
"Schüler Starter Set";"schueler-starter-set.1";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set siena";"schueler-starter-set.2";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set lime";"schueler-starter-set.3";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set marina";"schueler-starter-set.4";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set burgund";"schueler-starter-set.5";"0";"0";"HMW-Lagerplatz1"
"Schüler Starter Set";"schueler-starter-set.6";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu - Schüler Starter Set stone";"schueler-starter-set.7";"0";"0";"HMW-Lagerplatz1"
"Schüler Starter Set";"schueler-starter-set.8";"0";"0";"HMW-Lagerplatz1"
"schule-fiw-15";"schule-fiw-15";"0";"0";"HMW-Lagerplatz1"
"BellaBambi mini trio: SENSITIVE, REGULAR, INTENSE (weiß, brombeer, nachtblau); Ø: 20 mm";"SET_A415034.951";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 4-Segmente ohne Radhebesatz";"SML-111415";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 5-Segmente ohne Radhebesatz";"SML-111416";"0";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 5-Seg. Dachstellung ohne Radhebesatz";"SML-111417";"0";"0";"HMW-Lagerplatz1"
"Therapieliege MALMÖ 2-Segmente";"SML-111457";"0";"0";"HMW-Lagerplatz1"
"Therapieliege MALMÖ 4-Segmente";"SML-111458";"0";"0";"HMW-Lagerplatz1"
"Hydraulische Therapieliege OSLO 4-Segmente ohne Radhebesatz";"SML-111473";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege STABILO Ayurveda einteilig";"SML-113041";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA Motion 4-Segmente";"SML-113070";"0";"0";"HMW-Lagerplatz1"
"Massageliege MATERA einteilig";"SML-138200";"0";"0";"HMW-Lagerplatz1"
"Wellnessliege COMFORT Kombi-Set";"SML-559118";"0";"0";"HMW-Lagerplatz1"
"Ayurveda Spannbezug mit erhöhtem Rand | Vorführmodell";"SO-AYU-SPA-623";"0";"0";"HMW-Lagerplatz1"
"Ayurveda Spannbezug mit erhöhtem Rand | Vorführmodell";"SO-AYU-SPA-D-623";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Feldenkrais Edge | Vorführmodell";"SO-FKE-623";"0";"0";"HMW-Lagerplatz1"
"Massageliege MATERA 1-Segment | Vorführmodell PU-weiß metallic";"SO-MM-623";"0";"0";"HMW-Lagerplatz1"
"Rollhocker POSTO Sattelsitz | PU-tiefschwarz | Vorführmodell";"SO-ROH-SAT";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Beauty SENSO Plus | Vorführmodell";"SO-SePl";"1";"0";"HMW-Lagerplatz1"
"Therapieliege MALMÖ 2-Segmente";"SO-T-M-623";"1";"0";"HMW-Lagerplatz1"
"Therapieliege OSLO 2-Seg. | Vorführmodell";"SO-T-O-623";"0";"0";"HMW-Lagerplatz1"
"Vollrolle | PU-saphir | Vorführmodell";"SO-VR-S";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro  mobile Massageliege | PU-azur Komplett-Set";"social-media-claptzu-pro-bundle";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA Thai Palisander & Düne | Vorführmodell";"SON-Ambr-thaipalisander-duene-WA";"1";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA Thai mit Gesichtsausschnitt | Vorführmodell";"SON-Ambra-Thai-GS-kaminrot-ebenholz-NOH";"0";"0";"HMW-Lagerplatz1"
"Massageliege AMBRA Thai in PU-weiß";"SON-ambra-thai-pu-weiss-hz-WARNKE";"0";"0";"HMW-Lagerplatz1"
"AQUATIC Wellness- und Kosmetikliege | Vorführmodell";"SON-aquatic-weiss-rhs-NOH";"1";"0";"HMW-Lagerplatz1"
"Ayurveda Set 2 | Vorführmoedell";"SON-AS2";"0";"0";"HMW-Lagerplatz1"
"Ayurvedaliege HAVANNA Ayurveda einteilig | PU-weiß | Vorführmodell";"SON-AyhavPU-Weiss";"0";"0";"HMW-Lagerplatz1"
"Halbrolle lang | PU-Sonne | Vorführmodell";"Son-ayur-HR-sonne-NOH";"0";"0";"HMW-Lagerplatz1"
"Winback Back1S Elektrotherapiegerät | Vorführmodell";"SON-BACK1-schwarzweiss";"0";"0";"HMW-Lagerplatz1"
"Vliestücher für Kopfstützen Vorteilspack";"SON-BEZ-315004";"0";"0";"HMW-Lagerplatz1"
"CALDERA Hot Stone Wärmegerät | Ausstellungsstück";"SON-caldera-NOH";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO Tellersitz | neu und lieferbereit";"SON-cavallo-teller-buche-schwarz-NOH";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO Triositz | Neu und lieferbereit";"SON-cavallo-trio-pali-sol-NOH";"0";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO";"SON-Cavallo_PU-gras_palisander";"0";"0";"HMW-Lagerplatz1"
"Rehabilitationsliege Chirospace inkl. Drop-Funktion";"SON-chiro-pu-graphit-drop-LEIP";"0";"0";"HMW-Lagerplatz1"
"Rehabilitationsliege Chirospace inklusive Drop-Funktion";"SON-chiro-pu-saphir-drop-NOH";"0";"0";"HMW-Lagerplatz1"
"SOLO Chrom Tellersitz Rollhocker | Vorführmodell";"Son-chrom-teller-NOH";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro | mobile Massageliege | Vorführmodell";"SON-claptzupro-aufgepol.rand-saphir-NOH";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Hawaii | mobile Lomi-Massageliege | Vorführmodell";"SON-claptzupro-hawaii-aufgepol.rand-weinrot-NOH";"0";"0";"HMW-Lagerplatz1"
"Fülltablette für OSLO";"son-FT-Oslo";"0";"0";"HMW-Lagerplatz1"
"Lagerungspolster Halbrolle Ayurveda-Ausführung | Vorführmodell";"son-Halbrolle-Ayu-pu-weinrot";"0";"0";"HMW-Lagerplatz1"
"Halbrolle mit PISA-natur | Vorführmodell";"son-halbrolle-pisa-natur";"0";"0";"HMW-Lagerplatz1"
"Halbrolle lang | PISA-rot | Vorführmodell";"SON-halbrolle-rot-65x10-NOH";"0";"0";"HMW-Lagerplatz1"
"Lagerungspolster Halbrolle | Knierolle 65 x 15 cm sonne (gelb)";"SON-halbrolle-sonne-atoll-HELI";"0";"0";"HMW-Lagerplatz1"
"Lagerungspolster Halbrolle | Knierolle 65 x 15 cm atoll (blau)";"SON-halbrolle-sonne-atoll-HELI.1";"0";"0";"HMW-Lagerplatz1"
"Massageliege HAVANNA einteilig | PU-sonne | Vorführmodell";"SON-HAVANNA-1-seg-PU-sonne";"0";"0";"HMW-Lagerplatz1"
"Massageliege HAVANNA 2-Segmente";"SON-Havanna-2seg-pu-schonoklade-buche-geoelt-LEIP";"0";"0";"HMW-Lagerplatz1"
"Untersuchungs- u. Massageliege HAVANNA | Vorführmodell";"SON-Havanna-AR-weiss-buche-geolt-NOH";"0";"0";"HMW-Lagerplatz1"
"Halbrolle mit PU-weiß | Vorführmodelle";"SON-HR-weiss";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze Ayurveda | crema | Vorführmodell";"Son-KAyur-cema";"0";"0";"HMW-Lagerplatz1"
"Massagekissen | PISA-blau | Vorführmodell";"SON-kissen-blau-NOH";"1";"0";"HMW-Lagerplatz1"
"Massagekissen | PU-sonne | Vorführmodell";"SON-kissen-sonne-NOH";"0";"0";"HMW-Lagerplatz1"
"Kopfstütze ERGO inkl. Polsterkragen | Vorführmodell";"son-kopfs-ERGO-natur";"0";"0";"HMW-Lagerplatz1"
"Liegenverbreiterung für Massageliegen | PISA-natur | Vorführmodell";"SON-LB-natur-NOH";"0";"0";"HMW-Lagerplatz1"
"Lagerungspolster Halbrolle Ayurveda-Ausführung | Vorführmodell";"Son-LHA";"0";"0";"HMW-Lagerplatz1"
"Mobile Massageliege LINEA Wellness | Vorführmodell";"SON-LI-WE";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PU-graphit | Vorführmodell";"SON-linea-sport-65-akku-graphit-NOH";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PU-mandarine | Vorführmodell";"SON-linea-sport-65-akku-mandarine-NOH";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PISA-graphit | Vorführmodell";"SON-linea-sport-65-akku-pisa-graphit-NOH";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PISA-schwarz | Vorführmodell";"SON-linea-sport-65-akku-schwarz-NOH";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PISA-hellgrün | Vorführmodell";"SON-linea-sport-akku-hellgruen-x-physio";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PISA-orange | Vorführmodell";"SON-linea-sport-akku-orange-NOH";"0";"0";"HMW-Lagerplatz1"
"LINEA Sport Akku | PU-schokolade | Vorführmodell";"SON-linea-sport-akku-schokolade";"0";"0";"HMW-Lagerplatz1"
"Liegenverlängerung für CLASSIC PRO SET | crema | Vorführmodell";"SON-lv-NOH-fuer-classic-pro-set-crema";"0";"0";"HMW-Lagerplatz1"
"Liegenverlängerung für CLAP TZU PRO | PU-karminrot | Vorführmodell";"SON-lv-NOH-fuer-standard-pro-karminrot";"1";"0";"HMW-Lagerplatz1"
"Liegenverlängerung für CLASSIC PRO SET | marina | Vorführmodell";"SON-lv-NOH-fuer-standard-pro-marina";"0";"0";"HMW-Lagerplatz1"
